"fightHref";"eventName";"eventDate";"eventLocation";"winnerHref";"winnerFirstName";"winnerLastName";"loserHref";"loserFirstName";"loserLastName";"result";"weightClass";"method";"methodDetails";"round";"time";"fightDuration";"belt";"fightOfTheNight";"performanceOfTheNight";"koOfTheNight";"submissionOfTheNight"
"54f9e3e1fad7a589";"UFC 209: Woodley vs. Thompson 2";"2017-03-04 00:00:00";"Las Vegas, Nevada, USA";"98215d037be5bcb7";"Cynthia";"Calvillo";"d4a31850a7457f1b";"Amanda";"Cooper";"win";"Women's Strawweight";"submission";"Rear Naked Choke";"1";"199";"199";"0";"0";"0";"0";"0"
"6db4d7827082d5b9";"UFC 209: Woodley vs. Thompson 2";"2017-03-04 00:00:00";"Las Vegas, Nevada, USA";"49e96ff8ab781589";"Tyson";"Pedro";"eabf206b162b3b83";"Paul";"Craig";"win";"Light Heavyweight";"KO/TKO";"Elbows";"1";"250";"250";"0";"0";"0";"0";"0"
"7ac4b9823b1e139b";"UFC 209: Woodley vs. Thompson 2";"2017-03-04 00:00:00";"Las Vegas, Nevada, USA";"2747c60e42d9d75f";"David";"Teymur";"f9b200db02b488d9";"Lando";"Vannata";"win";"Lightweight";"unanimousDecision";NULL;"3";"300";"900";"0";"1";"0";"0";"0"
"c79b862be039d9f0";"UFC 209: Woodley vs. Thompson 2";"2017-03-04 00:00:00";"Las Vegas, Nevada, USA";"b4ad3a06ee4d660c";"Alistair";"Overeem";"eef9b891edbd4604";"Mark";"Hunt";"win";"Heavyweight";"KO/TKO";"Knees";"3";"104";"704";"0";"0";"0";"0";"0"
"dfc8c5161ea0ccb5";"UFC 209: Woodley vs. Thompson 2";"2017-03-04 00:00:00";"Las Vegas, Nevada, USA";"effd9de9937996f8";"Tyron";"Woodley";"4a28cb716c19157a";"Stephen";"Thompson";"win";"Welterweight";"majorityDecision";NULL;"5";"300";"1500";"1";"0";"0";"0";"0"
"e3ca9462ad0d7685";"UFC 209: Woodley vs. Thompson 2";"2017-03-04 00:00:00";"Las Vegas, Nevada, USA";"bdcbb976816fd256";"Daniel";"Kelly";"ee779c43a8926d52";"Rashad";"Evans";"win";"Middleweight";"splitDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"17be6e24dafd31e0";"UFC 24: First Defense";"2000-03-10 00:00:00";"Lake Charles, Louisiana, USA";"63eedfcc73071d41";"Lance";"Gibson";"9bad58fa651d6196";"Jermaine";"Andre";"win";"Middleweight";"KO/TKO";"Knee";"3";"215";"815";"0";"0";"0";"0";"0"
"22911cbd32370f6c";"UFC 24: First Defense";"2000-03-10 00:00:00";"Lake Charles, Louisiana, USA";"1c061eb6e29eaa0a";"Bob";"Cook";"cb6783c39c01d896";"Tiki";"Ghosn";"win";"Lightweight";"submission";"Rear Naked Choke";"2";"89";"389";"0";"0";"0";"0";"0"
"77f9b97f62f373b0";"UFC 24: First Defense";"2000-03-10 00:00:00";"Lake Charles, Louisiana, USA";"7b6e40a73b567072";"Shonie";"Carter";"4d74641fac830182";"Brad";"Gumm";"win";"Lightweight";"unanimousDecision";NULL;"2";"300";"600";"0";"0";"0";"0";"0"
"81b0c08f7503e79a";"UFC 24: First Defense";"2000-03-10 00:00:00";"Lake Charles, Louisiana, USA";"2620f3eb21c79614";"Scott";"Adams";"b4bc2e3353a770b5";"Ian";"Freeman";"win";"Heavyweight";"submission";"Heel Hook";"1";"189";"189";"0";"0";"0";"0";"0"
"9f2b94c46b70c6fb";"UFC 24: First Defense";"2000-03-10 00:00:00";"Lake Charles, Louisiana, USA";"b63e800c18e011b5";"Tedd";"Williams";"6ece1d2ab1bed31d";"Steve";"Judson";"win";"Heavyweight";"KO/TKO";"Punch";"1";"203";"203";"0";"0";"0";"0";"0"
"aca2f98ee112d137";"UFC 24: First Defense";"2000-03-10 00:00:00";"Lake Charles, Louisiana, USA";"275cafc9de131c83";"Dave";"Menne";"263ebd4a669e1e98";"Fabiano";"Iha";"win";"Lightweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"cf85523b0d442d35";"UFC 24: First Defense";"2000-03-10 00:00:00";"Lake Charles, Louisiana, USA";"44260175069b6276";"Jens";"Pulver";"09c44b317c98bf96";"David";"Velasquez";"win";"Lightweight";"KO/TKO";"Punches";"2";"161";"461";"0";"0";"0";"0";"0"
"1123fceef316106e";"The Ultimate Fighter: Team McGregor vs. Team Faber Finale";"2015-12-11 00:00:00";"Las Vegas, Nevada, USA";"8866c6f509c19089";"Ryan";"Hall";"02f2a9702ba3d167";"Artem";"Lobov";"win";"Lightweight";"unanimousDecision";NULL;"3";"300";"900";"1";"0";"0";"0";"0"
"1362ccc16713d404";"The Ultimate Fighter: Team McGregor vs. Team Faber Finale";"2015-12-11 00:00:00";"Las Vegas, Nevada, USA";"902ec2cc48c8ae8a";"Julian";"Erosa";"aac6edb0d5e0b7e9";"Marcin";"Wrzosek";"win";"Lightweight";"splitDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"18292c8eb20ae045";"The Ultimate Fighter: Team McGregor vs. Team Faber Finale";"2015-12-11 00:00:00";"Las Vegas, Nevada, USA";"f2688492b9a525a3";"Frankie";"Edgar";"b5b684eac99ae0a3";"Chad";"Mendes";"win";"Featherweight";"KO/TKO";"Punch";"1";"148";"148";"0";"0";"1";"0";"0"
"465707233fa9cf7c";"The Ultimate Fighter: Team McGregor vs. Team Faber Finale";"2015-12-11 00:00:00";"Las Vegas, Nevada, USA";"4c7781da8c6cae93";"Ryan";"LaFlare";"236a37d96d476164";"Mike";"Pierce";"win";"Welterweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"991680cd8d0b7900";"The Ultimate Fighter: Team McGregor vs. Team Faber Finale";"2015-12-11 00:00:00";"Las Vegas, Nevada, USA";"e5c9de15bb58b1c6";"Evan";"Dunham";"3bad7ef643840f67";"Joe";"Lauzon";"win";"Lightweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"a99c3328e25c51c7";"The Ultimate Fighter: Team McGregor vs. Team Faber Finale";"2015-12-11 00:00:00";"Las Vegas, Nevada, USA";"270b89c00ef0c55c";"Gabriel";"Gonzaga";"22061ff217907c78";"Konstantin";"Erokhin";"win";"Heavyweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"b22dbe21c21060b9";"The Ultimate Fighter: Team McGregor vs. Team Faber Finale";"2015-12-11 00:00:00";"Las Vegas, Nevada, USA";"feaf00f3373435d6";"Chris";"Gruetzemacher";"6448e57a9533b7e4";"Abner";"Lloveras";"win";"Lightweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"c5ce4f39269c842c";"The Ultimate Fighter: Team McGregor vs. Team Faber Finale";"2015-12-11 00:00:00";"Las Vegas, Nevada, USA";"c169545ab0825f44";"Geane";"Herrera";"b12fc8a41e82d3a2";"Joby";"Sanchez";"win";"Flyweight";"KO/TKO";"Punch";"2";"268";"568";"0";"0";"0";"0";"0"
"c64c2ca5d4d2c7b8";"The Ultimate Fighter: Team McGregor vs. Team Faber Finale";"2015-12-11 00:00:00";"Las Vegas, Nevada, USA";"22a92d7f62195791";"Tony";"Ferguson";"64a50dad704d1d49";"Edson";"Barboza";"win";"Lightweight";"submission";"D'Arce Choke";"2";"174";"474";"0";"1";"1";"0";"0"
"ce82f34bc14f7af0";"The Ultimate Fighter: Team McGregor vs. Team Faber Finale";"2015-12-11 00:00:00";"Las Vegas, Nevada, USA";"80d918336163b80c";"Tatsuya";"Kawajiri";"bb1a2cdad6ff34db";"Jason";"Knight";"win";"Featherweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"0d2314d23dee3796";"UFC Fight Night: Sanchez vs Riggs";"2006-12-13 00:00:00";"San Diego, California, USA";"dd37fd509af89f15";"Josh";"Koscheck";"388abbf8832b5adf";"Jeff";"Joslin";"win";"Welterweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"4faa30eab9089d71";"UFC Fight Night: Sanchez vs Riggs";"2006-12-13 00:00:00";"San Diego, California, USA";"4f95f74620a6b7a4";"David";"Heath";"663b76da637402c3";"Victor";"Valimaki";"win";"Light Heavyweight";"splitDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"77a8a6e2c3a09d19";"UFC Fight Night: Sanchez vs Riggs";"2006-12-13 00:00:00";"San Diego, California, USA";"4130a743d9d22163";"Alan";"Belcher";"f8dc544e7077d014";"Jorge";"Santiago";"win";"Middleweight";"KO/TKO";"Kick";"3";"165";"765";"0";"0";"0";"0";"0"
"844fc95da48937b3";"UFC Fight Night: Sanchez vs Riggs";"2006-12-13 00:00:00";"San Diego, California, USA";"349aaa3da11eb587";"Karo";"Parisyan";"d814f5192e58fb2f";"Drew";"Fickett";"win";"Welterweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"8d3c5635cffe12cb";"UFC Fight Night: Sanchez vs Riggs";"2006-12-13 00:00:00";"San Diego, California, USA";"6776260cb0aef647";"Logan";"Clark";"43612456979e5d5e";"Steve";"Byrnes";"win";"Middleweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"a5155aef1093048b";"UFC Fight Night: Sanchez vs Riggs";"2006-12-13 00:00:00";"San Diego, California, USA";"b7d524c77c27389b";"Marcus";"Davis";"7b6e40a73b567072";"Shonie";"Carter";"win";"Welterweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"abf6ea197979e634";"UFC Fight Night: Sanchez vs Riggs";"2006-12-13 00:00:00";"San Diego, California, USA";"5eedbf1e9601be35";"Brock";"Larson";"65ddc8a9ac4e8531";"Keita";"Nakamura";"win";"Welterweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"bc0155d267fb5892";"UFC Fight Night: Sanchez vs Riggs";"2006-12-13 00:00:00";"San Diego, California, USA";"82e7929bf6c2b689";"Diego";"Sanchez";"d512d9f204059f57";"Joe";"Riggs";"win";"Welterweight";"KO/TKO";"Flying Knee";"1";"105";"105";"0";"0";"0";"0";"0"
"e52eae4ea46c6010";"UFC Fight Night: Sanchez vs Riggs";"2006-12-13 00:00:00";"San Diego, California, USA";"9583662df31d943f";"Luigi";"Fioravanti";"275cafc9de131c83";"Dave";"Menne";"win";"Welterweight";"KO/TKO";"Punches";"1";"284";"284";"0";"0";"0";"0";"0"
"0890d21317c9aa2d";"UFC on FUEL TV: Gustafsson vs Silva";"2012-04-14 00:00:00";"Stockholm, Sweden";"f59e9e49ef85b469";"Jason";"Young";"53f84637dfffab7a";"Eric";"Wisely";"win";"Featherweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"2dc181c1473eb269";"UFC on FUEL TV: Gustafsson vs Silva";"2012-04-14 00:00:00";"Stockholm, Sweden";"5f87a5c00b3d17ed";"Dennis";"Siver";"3a24769a4855040a";"Diego";"Nunes";"win";"Featherweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"3368c2419e259992";"UFC on FUEL TV: Gustafsson vs Silva";"2012-04-14 00:00:00";"Stockholm, Sweden";"1a7745388839e52b";"John";"Maguire";"322a56923b396b4d";"DaMarques";"Johnson";"win";"Welterweight";"submission";"Armbar";"2";"280";"580";"0";"0";"0";"0";"1"
"589fd70f6f8b747c";"UFC on FUEL TV: Gustafsson vs Silva";"2012-04-14 00:00:00";"Stockholm, Sweden";"fea8acf9bfcf09ec";"Simeon";"Thoresen";"98ec9f385cca47fc";"Besam";"Yousef";"win";"Welterweight";"submission";"Rear Naked Choke";"2";"156";"456";"0";"0";"0";"0";"0"
"806761834799c352";"UFC on FUEL TV: Gustafsson vs Silva";"2012-04-14 00:00:00";"Stockholm, Sweden";"c945adc22c2bfe8f";"Brad";"Pickett";"c96e2ae6021144a1";"Damacio";"Page";"win";"Bantamweight";"submission";"Rear Naked Choke";"2";"245";"545";"0";"1";"0";"0";"0"
"8757fbfa0857415f";"UFC on FUEL TV: Gustafsson vs Silva";"2012-04-14 00:00:00";"Stockholm, Sweden";"aec185309b4843d0";"Siyar";"Bahadurzada";"30a09e43f15f1d75";"Paulo";"Thiago";"win";"Welterweight";"KO/TKO";"Punch";"1";"42";"42";"0";"0";"0";"1";"0"
"8aa637fc26a01581";"UFC on FUEL TV: Gustafsson vs Silva";"2012-04-14 00:00:00";"Stockholm, Sweden";"43563a32c3f10e95";"Cyrille";"Diabate";"0bcfe2513cb3bc39";"Tom";"DeBlass";"win";"Light Heavyweight";"majorityDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"93096cfccdbf4fe8";"UFC on FUEL TV: Gustafsson vs Silva";"2012-04-14 00:00:00";"Stockholm, Sweden";"3c6976f8182d9527";"Alexander";"Gustafsson";"2924886ee9c4c527";"Thiago";"Silva";"win";"Light Heavyweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"990bf4ef60890853";"UFC on FUEL TV: Gustafsson vs Silva";"2012-04-14 00:00:00";"Stockholm, Sweden";"579fcdfcabd23a7b";"Brian";"Stann";"7f955f71fa2ce7ac";"Alessio";"Sakara";"win";"Middleweight";"KO/TKO";"Punch";"1";"146";"146";"0";"0";"0";"0";"0"
"a2308473bcd77da8";"UFC on FUEL TV: Gustafsson vs Silva";"2012-04-14 00:00:00";"Stockholm, Sweden";"19a8cce18a1cef9e";"James";"Head";"c9f6385af6df66d7";"Papy";"Abedi";"win";"Welterweight";"submission";"Rear Naked Choke";"1";"273";"273";"0";"0";"0";"0";"0"
"a7e1e349980063c9";"UFC on FUEL TV: Gustafsson vs Silva";"2012-04-14 00:00:00";"Stockholm, Sweden";"e25bcbcdaf6537a1";"Reza";"Madadi";"afc2a7ce0c763bd5";"Yoislandy";"Izquierdo";"win";"Lightweight";"submission";"Guillotine Choke";"2";"88";"388";"0";"0";"0";"0";"0"
"a90cabf2913fc6ef";"UFC on FUEL TV: Gustafsson vs Silva";"2012-04-14 00:00:00";"Stockholm, Sweden";"3591d0d5d382a381";"Francis";"Carmont";"0e21976afc92e4d1";"Magnus";"Cedenblad";"win";"Middleweight";"submission";"Rear Naked Choke";"2";"102";"402";"0";"0";"0";"0";"0"
"18ba44e67d5c5f38";"The Ultimate Fighter: A Champion Will Be Crowned Finale";"2014-12-12 00:00:00";"Las Vegas, Nevada, USA";"07225ba28ae309b6";"Charles";"Oliveira";"18968f97ad34f15c";"Jeremy";"Stephens";"win";"Featherweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"54afe8c42e2062d6";"The Ultimate Fighter: A Champion Will Be Crowned Finale";"2014-12-12 00:00:00";"Las Vegas, Nevada, USA";"dd4c16777fb2ccf9";"Heather";"Clark";"907e60fd13407e1e";"Bec";"Rawlings";"win";"Women's Strawweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"73c70a628f0ef14b";"The Ultimate Fighter: A Champion Will Be Crowned Finale";"2014-12-12 00:00:00";"Las Vegas, Nevada, USA";"d910665038efc639";"Carla";"Esparza";"47b63240018d5d86";"Rose";"Namajunas";"win";"Women's Strawweight";"submission";"Rear Naked Choke";"3";"86";"686";"1";"0";"1";"0";"0"
"a2c28daf0be59fa7";"The Ultimate Fighter: A Champion Will Be Crowned Finale";"2014-12-12 00:00:00";"Las Vegas, Nevada, USA";"e50cd77732d39967";"Aisling";"Daly";"26b63bc5c0c1f65d";"Alex";"Chambers";"win";"Women's Strawweight";"submission";"Armbar";"1";"293";"293";"0";"0";"0";"0";"0"
"b079f3d5ad290afb";"The Ultimate Fighter: A Champion Will Be Crowned Finale";"2014-12-12 00:00:00";"Las Vegas, Nevada, USA";"12f91bfa8f1f723b";"Joanne";"Wood";"165c244bcca3ed26";"Seo Hee";"Ham";"win";"Women's Strawweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"d417609ea9670fb3";"The Ultimate Fighter: A Champion Will Be Crowned Finale";"2014-12-12 00:00:00";"Las Vegas, Nevada, USA";"813550bc53b15fb0";"Yancy";"Medeiros";"a36556bb1565e32d";"Joe";"Proctor";"win";"Lightweight";"submission";"Guillotine Choke";"1";"277";"277";"0";"0";"1";"0";"0"
"d643fc29c147d33c";"The Ultimate Fighter: A Champion Will Be Crowned Finale";"2014-12-12 00:00:00";"Las Vegas, Nevada, USA";"f0feeb2192937424";"Angela";"Hill";"c1ea9d56cd953586";"Emily";"Kagan";"win";"Women's Strawweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"da3210cd829fceb7";"The Ultimate Fighter: A Champion Will Be Crowned Finale";"2014-12-12 00:00:00";"Las Vegas, Nevada, USA";"b7ffa72aa148599a";"KJ";"Noons";"5f99b2bafb10305f";"Daron";"Cruickshank";"noContest";"Lightweight";"noContest";NULL;"2";"25";"325";"0";"0";"0";"0";"0"
"e1cfe75b3a8fe709";"The Ultimate Fighter: A Champion Will Be Crowned Finale";"2014-12-12 00:00:00";"Las Vegas, Nevada, USA";"b6850671a008bf9a";"Felice";"Herrig";"77350fd0e6d1dba8";"Lisa";"Ellis";"win";"Women's Strawweight";"submission";"Armbar";"2";"185";"485";"0";"0";"0";"0";"0"
"ed3222701a8c0521";"The Ultimate Fighter: A Champion Will Be Crowned Finale";"2014-12-12 00:00:00";"Las Vegas, Nevada, USA";"31ef8b67e13495b3";"Tecia";"Torres";"bd878a638e0e3be3";"Angela";"Magana";"win";"Women's Strawweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"fa2bed87e5d6c568";"The Ultimate Fighter: A Champion Will Be Crowned Finale";"2014-12-12 00:00:00";"Las Vegas, Nevada, USA";"c742287ed86a09bc";"Jessica";"Penne";"4a57ebb14315b251";"Randa";"Markos";"win";"Women's Strawweight";"splitDecision";NULL;"3";"300";"900";"0";"1";"0";"0";"0"
"0064bbc554d85421";"The Ultimate Fighter: Team Rampage vs Team Forrest Finale";"2008-06-21 00:00:00";"Las Vegas, Nevada, USA";"2650e2f846a30f64";"Amir";"Sadollah";"5d7bdab5e03e3216";"CB";"Dollaway";"win";"Middleweight";"submission";"Armbar";"1";"182";"182";"1";"0";"0";"0";"0"
"0700b74037329215";"The Ultimate Fighter: Team Rampage vs Team Forrest Finale";"2008-06-21 00:00:00";"Las Vegas, Nevada, USA";"054defd5420a551f";"Rob";"Kimmons";"42078a86d3dd037b";"Rob";"Yundt";"win";"Middleweight";"submission";"Guillotine Choke";"1";"238";"238";"0";"0";"0";"0";"0"
"31c2d8648b06a001";"The Ultimate Fighter: Team Rampage vs Team Forrest Finale";"2008-06-21 00:00:00";"Las Vegas, Nevada, USA";"82e7929bf6c2b689";"Diego";"Sanchez";"9583662df31d943f";"Luigi";"Fioravanti";"win";"Welterweight";"KO/TKO";"Flying Knee";"3";"247";"847";"0";"0";"0";"0";"0"
"5288ef3edf1eda6e";"The Ultimate Fighter: Team Rampage vs Team Forrest Finale";"2008-06-21 00:00:00";"Las Vegas, Nevada, USA";"68c6cd5287b473a7";"Dean";"Lister";"8d26912cd2aeb366";"Jeremy";"Horn";"win";"Middleweight";"submission";"Guillotine Choke";"1";"232";"232";"0";"0";"0";"0";"0"
"61d89b0cb175430c";"The Ultimate Fighter: Team Rampage vs Team Forrest Finale";"2008-06-21 00:00:00";"Las Vegas, Nevada, USA";"d023ae89a2a4a41e";"Matthew";"Riddle";"288aaa8f82040e02";"Dante";"Rivera";"win";"Middleweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"688c8b695e521ce8";"The Ultimate Fighter: Team Rampage vs Team Forrest Finale";"2008-06-21 00:00:00";"Las Vegas, Nevada, USA";"a149d6bc670cdb60";"Dustin";"Hazelett";"6da99156486ed6c2";"Joshua";"Burkman";"win";"Welterweight";"submission";"Armbar";"2";"286";"586";"0";"1";"0";"0";"1"
"6aee27cc2610b56a";"The Ultimate Fighter: Team Rampage vs Team Forrest Finale";"2008-06-21 00:00:00";"Las Vegas, Nevada, USA";"31123249b0bbf52e";"Matt";"Brown";"de62052b2ede65ba";"Matt";"Arroyo";"win";"Welterweight";"KO/TKO";"Punches";"2";"220";"520";"0";"0";"0";"0";"0"
"7ddaf46a81b7e616";"The Ultimate Fighter: Team Rampage vs Team Forrest Finale";"2008-06-21 00:00:00";"Las Vegas, Nevada, USA";"f34312c2ccfa0e00";"Spencer";"Fisher";"18968f97ad34f15c";"Jeremy";"Stephens";"win";"Lightweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"98a1121ffbc47657";"The Ultimate Fighter: Team Rampage vs Team Forrest Finale";"2008-06-21 00:00:00";"Las Vegas, Nevada, USA";"1fd4fbdcc67de844";"Drew";"McFedries";"05866d8c3a321856";"Marvin";"Eastman";"win";"Middleweight";"KO/TKO";"Punches";"1";"68";"68";"0";"0";"0";"1";"0"
"98b1ee14ad4ea1c6";"The Ultimate Fighter: Team Rampage vs Team Forrest Finale";"2008-06-21 00:00:00";"Las Vegas, Nevada, USA";"234f3767ff0e5701";"Kendall";"Grove";"8f2d9ee27f206f1f";"Evan";"Tanner";"win";"Middleweight";"splitDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"02f4277726712796";"UFC Fight Night: Rodriguez vs. Caceres";"2016-08-06 00:00:00";"Salt Lake City, Utah, USA";"ba1e6cb3d43f7430";"Justin";"Ledet";"01b352b6a9074d5c";"Chase";"Sherman";"win";"Heavyweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"0344687c9852b1d2";"UFC Fight Night: Rodriguez vs. Caceres";"2016-08-06 00:00:00";"Salt Lake City, Utah, USA";"6f242453c91a5af0";"Dennis";"Bermudez";"b71ce838b01f2cad";"Rony";"Jason";"win";"Featherweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"34644c44229e41a1";"UFC Fight Night: Rodriguez vs. Caceres";"2016-08-06 00:00:00";"Salt Lake City, Utah, USA";"88cd34d836b4ebcd";"Teruto";"Ishihara";"cd85b48dc880fabd";"Horacio";"Gutierrez";"win";"Featherweight";"KO/TKO";"Punches";"1";"152";"152";"0";"0";"1";"0";"0"
"3fe9e895b2a45049";"UFC Fight Night: Rodriguez vs. Caceres";"2016-08-06 00:00:00";"Salt Lake City, Utah, USA";"c9cf753cfdf77fc2";"Marcin";"Tybura";"202b0467521c9d6f";"Viktor";"Pesta";"win";"Heavyweight";"KO/TKO";"Kick";"2";"53";"353";"0";"0";"1";"0";"0"
"4a46b63c19cfa932";"UFC Fight Night: Rodriguez vs. Caceres";"2016-08-06 00:00:00";"Salt Lake City, Utah, USA";"523fa774700d7d3f";"Court";"McGee";"68c11c27d4d56572";"Dominique";"Steele";"win";"Welterweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"537c77f3b75a75ae";"UFC Fight Night: Rodriguez vs. Caceres";"2016-08-06 00:00:00";"Salt Lake City, Utah, USA";"d247691a6c0e9034";"Cub";"Swanson";"80d918336163b80c";"Tatsuya";"Kawajiri";"win";"Featherweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"570f3407722cc512";"UFC Fight Night: Rodriguez vs. Caceres";"2016-08-06 00:00:00";"Salt Lake City, Utah, USA";"cbf5e6f231b55443";"Yair";"Rodriguez";"7aa3d6964eff4877";"Alex";"Caceres";"win";"Featherweight";"splitDecision";NULL;"5";"300";"1500";"0";"1";"0";"0";"0"
"58c73a9562adcfe5";"UFC Fight Night: Rodriguez vs. Caceres";"2016-08-06 00:00:00";"Salt Lake City, Utah, USA";"b4192a975027aab6";"Maryna";"Moroz";"b76c6268dc1d3c05";"Danielle";"Taylor";"win";"Women's Strawweight";"splitDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"78410b48feaba213";"UFC Fight Night: Rodriguez vs. Caceres";"2016-08-06 00:00:00";"Salt Lake City, Utah, USA";"cfb65863d5099327";"Thales";"Leites";"6c2030e0a143a94b";"Chris";"Camozzi";"win";"Middleweight";"submission";"Rear Naked Choke";"3";"178";"778";"0";"0";"0";"0";"0"
"787d94246afe18a3";"UFC Fight Night: Rodriguez vs. Caceres";"2016-08-06 00:00:00";"Salt Lake City, Utah, USA";"6d1bffff14897645";"Santiago";"Ponzinibbio";"4ba8d454f762005d";"Zak";"Cummings";"win";"Welterweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"cb76509b5c2f2a90";"UFC Fight Night: Rodriguez vs. Caceres";"2016-08-06 00:00:00";"Salt Lake City, Utah, USA";"2747c60e42d9d75f";"David";"Teymur";"459e4dc69ec669b2";"Jason";"Novelli";"win";"Lightweight";"KO/TKO";"Punches";"2";"85";"385";"0";"0";"0";"0";"0"
"e35d878ba90d9769";"UFC Fight Night: Rodriguez vs. Caceres";"2016-08-06 00:00:00";"Salt Lake City, Utah, USA";"f797f0c57a83353e";"Trevor";"Smith";"83825fad27ab3581";"Joseph";"Gigliotti";"win";"Middleweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"173d576e6247a88a";"UFC Fight Night: Lemos vs. Andrade";"2022-04-23 00:00:00";"Las Vegas, Nevada, USA";"f1d64ae34e088832";"Charles";"Jourdain";"f9b200db02b488d9";"Lando";"Vannata";"win";"Featherweight";"submission";"Guillotine Choke";"1";"152";"152";"0";"0";"0";"0";"0"
"3a3ac7b3987f6799";"UFC Fight Night: Lemos vs. Andrade";"2022-04-23 00:00:00";"Las Vegas, Nevada, USA";"6a1901c62ab3870f";"Jessica";"Andrade";"3df5493bb279226f";"Amanda";"Lemos";"win";"Women's Strawweight";"submission";"Arm Triangle";"1";"193";"193";"0";"0";"1";"0";"0"
"6017351e164dbca3";"UFC Fight Night: Lemos vs. Andrade";"2022-04-23 00:00:00";"Las Vegas, Nevada, USA";"d747eb273a40a920";"Claudio";"Puelles";"c47df9303d318c67";"Clay";"Guida";"win";"Lightweight";"submission";"Kneebar";"1";"181";"181";"0";"0";"1";"0";"0"
"6a4ba72b084193b5";"UFC Fight Night: Lemos vs. Andrade";"2022-04-23 00:00:00";"Las Vegas, Nevada, USA";"53c943c873cffe90";"Philipe";"Lins";"6370c1c1e12723d5";"Marcin";"Prachnio";"win";"Light Heavyweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"7cf7960c6ccb5fa1";"UFC Fight Night: Lemos vs. Andrade";"2022-04-23 00:00:00";"Las Vegas, Nevada, USA";"0641c21bec209472";"Mike";"Jackson";"a6f3d15cb84334bb";"Dean";"Barry";"win";"Welterweight";"disqualification";NULL;"1";"232";"232";"0";"0";"0";"0";"0"
"926977ec3ed0ebe1";"UFC Fight Night: Lemos vs. Andrade";"2022-04-23 00:00:00";"Las Vegas, Nevada, USA";"7d420039bbfe7c1a";;"Aoriqileng";"5f3da9a9610d8969";"Cameron";"Else";"win";"Bantamweight";"KO/TKO";"Punches";"1";"168";"168";"0";"0";"0";"0";"0"
"992e84bf59837e21";"UFC Fight Night: Lemos vs. Andrade";"2022-04-23 00:00:00";"Las Vegas, Nevada, USA";"8e9eb3fc86db0f7d";"Marc-Andre";"Barriault";"c878270af633eb11";"Jordan";"Wright";"win";"Catch Weight";"submission";"Guillotine Choke";"1";"156";"156";"0";"0";"0";"0";"0"
"9b8a82276f06829f";"UFC Fight Night: Lemos vs. Andrade";"2022-04-23 00:00:00";"Las Vegas, Nevada, USA";"90da09db03e41748";"Sergey";"Khandozhko";"8be158ca1e5ea6a0";"Dwight";"Grant";"win";"Welterweight";"KO/TKO";"Punches";"2";"255";"555";"0";"1";"0";"0";"0"
